InvoiceGlobalId,cluster
4099_1275577,0
4099_1275578,4
4099_1275580,4
4099_1275584,4
4099_1275586,0
4099_1275587,0
4099_1275591,4
4099_1275592,0
4099_1275594,4
4099_1275596,1
4099_1275597,3
4099_1275598,0
4099_1275601,0
4099_1275602,6
4099_1275604,0
4099_1275605,2
4099_1275606,4
4099_1275611,0
4099_1275612,4
4099_1275614,0
4099_1275615,0
4099_1275616,4
4099_1275617,0
4099_1275619,0
4099_1275620,0
4099_1275622,4
4099_1275624,4
4099_1275625,4
4099_1275626,4
4099_1275627,0
4099_1275628,4
4099_1275630,5
4099_1275631,0
4099_1275634,0
4099_1275640,4
4099_1275642,4
4099_1275643,4
4099_1275644,4
4099_1275645,2
4099_1275647,5
4099_1275649,4
4099_1275650,4
4099_1275652,4
4099_1275653,0
4099_1275656,6
4099_1275657,6
4099_1275658,5
4099_1275659,1
4099_1275663,0
4099_1275664,0
4099_1275665,4
4099_1275666,0
4099_1275670,4
4099_1275671,4
4099_1275672,4
4099_1275673,6
4099_1275674,5
4099_1275675,0
4099_1275676,1
4099_1275677,6
4099_1275678,5
4099_1275679,1
4099_1275680,4
4099_1275683,4
4099_1275684,6
4099_1275685,6
4099_1275687,7
4099_1275689,0
4099_1275690,0
4099_1275691,6
4099_1275692,0
4099_1275694,0
4099_1275695,4
4099_1275696,6
4099_1275697,0
4099_1275698,0
4099_1275699,0
4099_1275700,4
4099_1275701,0
4099_1275702,4
4099_1275703,5
4099_1275704,0
4099_1275705,4
4099_1275706,0
4099_1275707,0
4099_1275709,4
4099_1275710,6
4099_1275712,5
4099_1275713,5
4099_1275715,4
4099_1275719,7
4099_1275725,4
4099_1275726,0
4099_1275727,0
4099_1275728,6
4099_1275729,4
4099_1275732,6
4099_1275733,7
4099_1275734,4
4099_1275735,7
4099_1275736,4
4099_1275737,0
4099_1275738,4
4099_1275740,4
4099_1275741,4
4099_1275742,6
4099_1275743,4
4099_1275745,4
4099_1275746,3
4099_1275747,4
4099_1275748,5
4099_1275749,0
4099_1275750,2
4099_1275751,0
4099_1275752,3
4099_1275753,4
4099_1275754,3
4099_1275756,4
4099_1275757,6
4099_1275759,0
4099_1275760,4
4099_1275761,4
4099_1275762,1
4099_1275763,0
4099_1275764,0
4099_1275765,4
4099_1275766,3
4099_1275767,6
4099_1275768,4
4099_1275769,0
4099_1275770,0
4099_1275771,0
4099_1275772,6
4099_1275773,4
4099_1275774,5
4099_1275775,6
4099_1275777,4
4099_1275778,0
4099_1275779,4
4099_1275780,0
4099_1275781,0
4099_1275782,0
4099_1275783,6
4099_1275784,0
4099_1275785,6
4099_1275787,0
4099_1275789,6
4099_1275790,0
4099_1275792,4
4099_1275793,3
4099_1275794,4
4099_1275796,2
4099_1275797,4
4099_1275798,5
4099_1275799,0
4099_1275800,0
4099_1275802,4
4099_1275803,4
4099_1275804,0
4099_1275805,3
4099_1275806,7
4099_1275807,5
4099_1275809,6
4099_1275811,4
4099_1275813,0
4099_1275814,4
4099_1275815,6
4099_1275816,5
4099_1275817,4
4099_1275818,7
4099_1275820,0
4099_1275822,4
4099_1275829,0
4099_1275831,4
4099_1275832,0
4099_1275833,4
4099_1275834,0
4099_1275836,0
4099_1275837,4
4099_1275838,5
4099_1275839,5
4099_1275840,5
4099_1275841,1
4099_1275843,4
4099_1275844,0
4099_1275845,4
4099_1275846,6
4099_1275847,6
4099_1275849,4
4099_1275850,0
4099_1275851,4
4099_1275853,4
4099_1275855,4
4099_1275856,3
4099_1275857,0
4099_1275858,0
4099_1275859,4
4099_1275860,6
4099_1275861,4
4099_1275864,0
4099_1275865,4
4099_1275866,4
4099_1275867,2
4099_1275868,4
4099_1275869,0
4099_1275870,4
4099_1275871,7
4099_1275873,7
4099_1275874,0
4099_1275875,7
4099_1275876,4
4099_1275877,0
4099_1275878,7
4099_1275879,0
4099_1275880,0
4099_1275881,4
4099_1275882,1
4099_1275883,1
4099_1275884,6
4099_1275886,0
4099_1275887,4
4099_1275888,1
4099_1275889,4
4099_1275890,4
4099_1275891,0
4099_1275892,6
4099_1275893,4
4099_1275894,5
4099_1275895,4
4099_1275897,2
4099_1275898,0
4099_1275899,0
4099_1275900,0
4099_1275901,4
4099_1275902,0
4099_1275903,4
4099_1275904,4
4099_1275905,4
4099_1275906,0
4099_1275908,5
4099_1275909,7
4099_1275910,3
4099_1275911,4
4099_1275912,4
4099_1275914,2
4099_1275915,1
4099_1275916,2
4099_1275917,0
4099_1275918,3
4099_1275919,4
4099_1275921,4
4099_1275922,4
4099_1275924,4
4099_1275925,4
4099_1275926,2
4099_1275927,4
4099_1275928,2
4099_1275929,5
4099_1275930,6
4099_1275932,4
4099_1275933,4
4099_1275934,6
4099_1275935,0
4099_1275936,0
4099_1275937,2
4099_1275938,2
4099_1275939,3
4099_1275940,0
4099_1275942,0
4099_1275943,4
4099_1275944,6
4099_1275945,7
4099_1275946,0
4099_1275948,4
4099_1275949,0
4099_1275950,2
4099_1275951,4
4099_1275952,4
4099_1275953,4
4099_1275954,0
4099_1275955,7
4099_1275956,6
4099_1275958,6
4099_1275959,7
4099_1275960,0
4099_1275961,6
4099_1275962,5
4099_1275963,6
4099_1275964,2
4099_1275965,7
4099_1275966,5
4099_1275967,0
4099_1275968,6
4099_1275969,7
4099_1275970,2
4099_1275971,2
4099_1275974,4
4099_1275975,2
4099_1275976,6
4099_1275978,3
4099_1275979,4
4099_1275980,4
4099_1275981,4
4099_1275982,4
4099_1275983,4
4099_1275984,4
4099_1275986,7
4099_1275987,0
4099_1275988,3
4099_1275989,4
4099_1275990,1
4099_1275991,4
4099_1275992,3
4099_1275993,7
4099_1275994,1
4099_1275995,6
4099_1275996,1
4099_1275997,1
4099_1275998,2
4099_1275999,4
4099_1276000,4
4099_1276001,4
4099_1276002,4
4099_1276003,5
4099_1276004,0
4099_1276005,0
4099_1276006,0
4099_1276007,4
4099_1276008,6
4099_1276010,0
4099_1276011,4
4099_1276018,4
4099_1276020,0
4099_1276023,7
4099_1276024,4
4099_1276025,4
4099_1276028,0
4099_1276030,0
4099_1276031,4
4099_1276032,0
4099_1276033,6
4099_1276035,4
4099_1276038,4
4099_1276039,0
4099_1276041,5
4099_1276045,0
4099_1276047,0
4099_1276049,0
4099_1276050,0
4099_1276051,4
4099_1276052,6
4099_1276053,0
4099_1276055,4
4099_1276057,5
4099_1276058,0
4099_1276060,4
4099_1276062,0
4099_1276063,0
4099_1276065,4
4099_1276068,0
4099_1276074,5
4099_1276076,0
4099_1276079,0
4099_1276080,0
4099_1276082,0
4099_1276083,0
4099_1276084,0
4099_1276085,0
4099_1276086,0
4099_1276088,0
4099_1276089,4
4099_1276094,0
4099_1276096,0
4099_1276097,0
4099_1276099,4
4099_1276100,6
4099_1276103,6
4099_1276105,0
4099_1276106,4
4099_1276108,4
4099_1276111,0
4099_1276112,0
4099_1276113,0
4099_1276114,4
4099_1276117,6
4099_1276119,4
4099_1276120,0
4099_1276121,0
4099_1276122,4
4099_1276123,4
4099_1276124,5
4099_1276126,4
4099_1276130,0
4099_1276131,0
4099_1276132,0
4099_1276133,0
4099_1276135,4
4099_1276136,5
4099_1276138,4
4099_1276139,4
4099_1276140,0
4099_1276141,0
4099_1276142,0
4099_1276143,7
4099_1276144,5
4099_1276145,0
4099_1276146,5
4099_1276147,6
4099_1276148,0
4099_1276149,6
4099_1276152,0
4099_1276154,0
4099_1276156,4
4099_1276159,0
4099_1276160,4
4099_1276161,4
4099_1276163,4
4099_1276166,0
4099_1276167,1
4099_1276168,0
4099_1276170,4
4099_1276172,5
4099_1276174,1
4099_1276175,6
4099_1276176,0
4099_1276177,4
4099_1276179,4
4099_1276180,6
4099_1276181,4
4099_1276182,6
4099_1276183,0
4099_1276186,3
4099_1276187,0
4099_1276188,0
4099_1276189,0
4099_1276190,4
4099_1276191,4
4099_1276192,5
4099_1276193,3
4099_1276194,0
4099_1276195,4
4099_1276196,1
4099_1276197,0
4099_1276198,4
4099_1276200,2
4099_1276202,0
4099_1276203,5
4099_1276204,3
4099_1276207,5
4099_1276208,4
4099_1276209,6
4099_1276210,4
4099_1276211,4
4099_1276212,0
4099_1276213,0
4099_1276214,6
4099_1276215,0
4099_1276217,4
4099_1276218,7
4099_1276219,4
4099_1276220,0
4099_1276221,4
4099_1276222,4
4099_1276223,4
4099_1276224,6
4099_1276226,4
4099_1276227,0
4099_1276228,4
4099_1276230,0
4099_1276231,0
4099_1276232,5
4099_1276233,4
4099_1276234,4
4099_1276235,4
4099_1276236,0
4099_1276239,4
4099_1276240,3
4099_1276241,3
4099_1276243,3
4099_1276244,0
4099_1276245,0
4099_1276246,2
4099_1276247,0
4099_1276248,6
4099_1276249,4
4099_1276251,4
4099_1276253,3
4099_1276254,7
4099_1276255,0
4099_1276256,0
4099_1276257,0
4099_1276258,6
4099_1276259,0
4099_1276260,4
4099_1276261,3
4099_1276262,5
4099_1276263,1
4099_1276264,4
4099_1276265,0
4099_1276266,4
4099_1276267,0
4099_1276268,0
4099_1276269,7
4099_1276271,4
4099_1276272,6
4099_1276273,2
4099_1276274,4
4099_1276275,4
4099_1276277,3
4099_1276278,0
4099_1276279,0
4099_1276281,7
4099_1276282,4
4099_1276283,4
4099_1276284,0
4099_1276285,5
4099_1276286,4
4099_1276287,3
4099_1276288,6
4099_1276289,4
4099_1276290,0
4099_1276291,6
4099_1276293,0
4099_1276294,3
4099_1276295,4
4099_1276297,4
4099_1276299,0
4099_1276300,5
4099_1276301,7
4099_1276302,0
4099_1276304,4
4099_1276306,3
4099_1276307,6
4099_1276308,0
4099_1276309,4
4099_1276311,6
4099_1276312,6
4099_1276314,4
4099_1276315,4
4099_1276316,1
4099_1276317,4
4099_1276318,7
4099_1276319,4
4099_1276320,0
4099_1276321,6
4099_1276322,4
4099_1276323,4
4099_1276325,3
4099_1276326,4
4099_1276327,4
4099_1276328,4
4099_1276330,4
4099_1276333,3
4099_1276334,4
4099_1276335,0
4099_1276336,1
4099_1276337,6
4099_1276339,3
4099_1276340,0
4099_1276341,0
4099_1276342,0
4099_1276344,4
4099_1276345,4
4099_1276347,4
4099_1276349,5
4099_1276350,1
4099_1276352,7
4099_1276353,1
4099_1276354,4
4099_1276356,4
4099_1276357,5
4099_1276358,3
4099_1276359,5
4099_1276360,0
4099_1276362,4
4099_1276364,4
4099_1276366,4
4099_1276367,6
4099_1276369,4
4099_1276370,0
4099_1276371,4
4099_1276372,3
4099_1276373,3
4099_1276374,4
4099_1276375,3
4099_1276376,0
4099_1276377,4
4099_1276378,4
4099_1276379,3
4099_1276380,0
4099_1276381,0
4099_1276383,4
4099_1276385,4
4099_1276386,4
4099_1276387,5
4099_1276388,0
4099_1276389,4
4099_1276390,0
4099_1276391,6
4099_1276393,4
4099_1276395,6
4099_1276397,4
4099_1276398,0
4099_1276399,0
4099_1276400,0
4099_1276401,0
4099_1276403,3
4099_1276404,7
4099_1276405,2
4099_1276406,3
4099_1276407,4
4099_1276408,0
4099_1276409,6
4099_1276410,0
4099_1276411,4
4099_1276412,4
4099_1276413,6
4099_1276414,7
4099_1276415,4
4099_1276417,5
4099_1276418,4
4099_1276419,4
4099_1276420,0
4099_1276422,1
4099_1276423,5
4099_1276424,1
4099_1276425,4
4099_1276426,7
4099_1276427,6
4099_1276429,2
4099_1276430,4
4099_1276431,2
4099_1276432,4
4099_1276433,4
4099_1276434,4
4099_1276435,0
4099_1276436,6
4099_1276437,4
4099_1276438,4
4099_1276439,0
4099_1276440,4
4099_1276441,4
4099_1276442,4
4099_1276443,2
4099_1276444,0
4099_1276445,4
4099_1276446,0
4099_1276447,2
4099_1276448,6
4099_1276449,1
4099_1276450,4
4099_1276451,1
4099_1276452,4
4099_1276453,4
4099_1276454,3
4099_1276455,4
4099_1276456,0
4099_1276457,0
4099_1276458,4
4099_1276459,5
4099_1276460,3
4099_1276461,4
4099_1276462,3
4099_1276464,5
4099_1276465,4
4099_1276466,2
4099_1276467,2
4099_1276468,4
4099_1276469,2
4099_1276471,4
4099_1276472,6
4099_1276473,4
4099_1276474,6
4099_1276476,4
4099_1276477,4
4099_1276479,4
4099_1276480,4
4099_1276481,3
4099_1276482,0
4099_1276483,0
4099_1276484,0
4099_1276485,6
4099_1276486,3
4099_1276487,2
4099_1276488,3
4099_1276489,5
4099_1276490,4
4099_1276491,4
4099_1276492,6
4099_1276493,4
4099_1276494,4
4099_1276495,4
4099_1276496,1
4099_1276497,4
4099_1276498,0
4099_1276499,0
4099_1276500,2
4099_1276501,6
4099_1276504,4
4099_1276505,0
4099_1276506,4
4099_1276507,0
4099_1276508,4
4099_1276509,5
4099_1276510,4
4099_1276511,1
4099_1276512,1
4099_1276514,5
4099_1276515,2
4099_1276516,3
4099_1276517,0
4099_1276518,2
4099_1276519,0
4099_1276520,5
4099_1276521,4
4099_1276522,7
4099_1276523,1
4099_1276524,2
4099_1276525,4
4099_1276526,1
4099_1276527,4
4099_1276528,5
4099_1276529,7
4099_1276530,4
4099_1276531,4
4099_1276532,2
4099_1276533,2
4099_1276534,4
4099_1276536,4
4099_1276538,4
4099_1276539,0
4099_1276540,4
4099_1276542,5
4099_1276543,6
4099_1276546,2
4099_1276547,2
4099_1276548,3
4099_1276549,5
4099_1276551,3
4099_1276553,3
4099_1276554,0
4099_1276556,0
4099_1276558,0
4099_1276560,4
4099_1276561,6
4099_1276562,4
4099_1276563,0
4099_1276564,0
4099_1276566,2
4099_1276567,4
4099_1276568,0
4099_1276569,0
4099_1276570,0
4099_1276572,4
4099_1276573,0
4099_1276574,0
4099_1276575,0
4099_1276577,0
4099_1276578,0
4099_1276579,4
4099_1276583,4
4099_1276584,0
4099_1276587,6
4099_1276588,4
4099_1276589,3
4099_1276590,5
4099_1276592,0
4099_1276593,4
4099_1276594,0
4099_1276596,0
4099_1276597,4
4099_1276598,4
4099_1276599,4
4099_1276600,4
4099_1276603,4
4099_1276605,2
4099_1276607,4
4099_1276608,7
4099_1276609,0
4099_1276611,0
4099_1276613,7
4099_1276616,6
4099_1276618,4
4099_1276619,4
4099_1276621,4
4099_1276622,2
4099_1276623,4
4099_1276624,1
4099_1276626,0
4099_1276627,0
4099_1276628,5
4099_1276630,0
4099_1276631,4
4099_1276632,0
4099_1276633,5
4099_1276639,4
4099_1276640,0
4099_1276641,4
4099_1276642,7
4099_1276643,4
4099_1276645,0
4099_1276647,0
4099_1276650,4
4099_1276651,0
4099_1276652,4
4099_1276653,4
4099_1276654,0
4099_1276655,4
4099_1276657,4
4099_1276658,0
4099_1276659,0
4099_1276661,4
4099_1276663,7
4099_1276665,4
4099_1276666,4
4099_1276667,4
4099_1276668,0
4099_1276670,4
4099_1276671,6
4099_1276672,0
4099_1276673,6
4099_1276677,0
4099_1276679,6
4099_1276682,6
4099_1276683,0
4099_1276684,0
4099_1276686,0
4099_1276687,0
4099_1276689,6
4099_1276690,4
4099_1276691,0
4099_1276692,1
4099_1276693,4
4099_1276695,5
4099_1276696,0
4099_1276697,0
4099_1276699,6
4099_1276700,1
4099_1276701,7
4099_1276703,4
4099_1276704,6
4099_1276705,4
4099_1276706,4
4099_1276710,7
4099_1276712,4
4099_1276714,6
4099_1276715,4
4099_1276716,4
4099_1276718,3
4099_1276720,4
4099_1276721,0
4099_1276722,1
4099_1276723,4
4099_1276724,1
4099_1276725,5
4099_1276727,7
4099_1276728,7
4099_1276730,6
4099_1276732,1
4099_1276733,0
4099_1276734,4
4099_1276735,0
4099_1276736,4
4099_1276740,4
4099_1276741,0
4099_1276742,6
4099_1276743,5
4099_1276745,0
4099_1276746,0
4099_1276748,0
4099_1276751,0
4099_1276752,3
4099_1276753,2
4099_1276754,3
4099_1276757,4
4099_1276758,6
4099_1276759,4
4099_1276760,0
4099_1276761,0
4099_1276762,2
4099_1276764,3
4099_1276765,4
4099_1276766,4
4099_1276769,6
4099_1276770,0
4099_1276774,0
4099_1276775,5
4099_1276776,0
4099_1276777,7
4099_1276779,0
4099_1276780,4
4099_1276781,4
4099_1276782,6
4099_1276784,5
4099_1276786,4
4099_1276787,4
4099_1276788,0
4099_1276790,5
4099_1276792,0
4099_1276793,3
4099_1276794,0
4099_1276796,0
4099_1276797,4
4099_1276798,4
4099_1276799,4
4099_1276801,0
4099_1276802,6
4099_1276804,4
4099_1276805,4
4099_1276806,6
4099_1276807,4
4099_1276808,0
4099_1276809,4
4099_1276810,4
4099_1276811,0
4099_1276812,4
4099_1276814,4
4099_1276815,7
4099_1276816,7
4099_1276817,0
4099_1276818,4
4099_1276819,0
4099_1276820,6
4099_1276822,4
4099_1276823,4
4099_1276824,4
4099_1276825,4
4099_1276827,4
4099_1276828,2
4099_1276829,4
4099_1276830,7
4099_1276831,4
4099_1276832,7
4099_1276833,4
4099_1276834,5
4099_1276835,0
4099_1276836,4
4099_1276837,4
4099_1276838,4
4099_1276839,3
4099_1276840,4
4099_1276841,4
4099_1276842,4
4099_1276843,4
4099_1276844,4
4099_1276845,4
4099_1276846,2
4099_1276847,0
4099_1276848,4
4099_1276849,2
4099_1276850,4
4099_1276851,4
4099_1276852,7
4099_1276853,0
4099_1276854,4
4099_1276855,0
4099_1276856,0
4099_1276857,4
4099_1276858,6
4099_1276860,3
4099_1276861,4
4099_1276862,4
4099_1276864,4
4099_1276866,4
4099_1276867,4
4099_1276869,4
4099_1276871,4
4099_1276872,4
4099_1276873,7
4099_1276874,4
4099_1276875,0
4099_1276876,0
4099_1276877,1
4099_1276879,4
4099_1276880,4
4099_1276881,7
4099_1276882,4
4099_1276883,4
4099_1276884,4
4099_1276885,7
4099_1276886,4
4099_1276887,0
4099_1276888,4
4099_1276889,4
4099_1276890,0
4099_1276891,4
4099_1276892,4
4099_1276895,4
4099_1276896,4
4099_1276897,7
4099_1276898,4
4099_1276899,5
4099_1276900,4
4099_1276901,0
4099_1276902,4
4099_1276903,4
4099_1276904,2
4099_1276906,4
4099_1276907,0
4099_1276908,4
4099_1276909,6
4099_1276912,7
4099_1276915,4
4099_1276916,0
4099_1276917,4
4099_1276918,0
4099_1276919,4
4099_1276920,6
4099_1276921,0
4099_1276922,0
4099_1276923,4
4099_1276924,0
4099_1276925,0
4099_1276926,4
4099_1276927,4
4099_1276929,4
4099_1276930,3
4099_1276931,0
4099_1276932,4
4099_1276933,4
4099_1276935,2
4099_1276936,6
4099_1276937,0
4099_1276938,0
4099_1276939,4
4099_1276940,3
4099_1276941,3
4099_1276942,0
4099_1276944,6
4099_1276945,4
4099_1276946,2
4099_1276947,3
4099_1276948,4
4099_1276949,3
4099_1276951,4
4099_1276952,0
4099_1276954,4
4099_1276955,4
4099_1276956,1
4099_1276959,0
4099_1276960,0
4099_1276961,0
4099_1276962,4
4099_1276963,7
4099_1276964,4
4099_1276965,5
4099_1276967,4
4099_1276968,0
4099_1276969,4
4099_1276970,4
4099_1276971,4
4099_1276972,7
4099_1276973,0
4099_1276975,3
4099_1276978,4
4099_1276979,4
4099_1276982,6
4099_1276983,4
4099_1276984,2
4099_1276985,2
4099_1276986,0
4099_1276988,2
4099_1276989,3
4099_1276990,4
4099_1276991,4
4099_1276992,2
4099_1276993,5
4099_1276996,2
4099_1276997,0
4099_1276998,2
4099_1277000,1
4099_1277001,2
4099_1277002,4
4099_1277003,0
4099_1277005,3
4099_1277006,4
4099_1277007,2
4099_1277009,2
4099_1277010,0
4099_1277011,6
4099_1277013,2
4099_1277014,2
4099_1277015,2
4099_1277016,4
4099_1277018,4
4099_1277019,4
4099_1277020,0
4099_1277021,0
4099_1277022,4
4099_1277023,1
4099_1277024,1
4099_1277025,3
4099_1277027,0
4099_1277028,5
4099_1277030,0
4099_1277031,7
4099_1277032,5
4099_1277034,0
4099_1277038,2
4099_1277039,0
4099_1277040,4
4099_1277041,1
4099_1277043,4
4099_1277044,0
4099_1277045,7
4099_1277046,0
4099_1277047,4
4099_1277048,0
4099_1277050,4
4099_1277051,0
4099_1277054,4
4099_1277055,1
4099_1277056,4
4099_1277058,4
4099_1277059,4
4099_1277060,4
4099_1277061,0
4099_1277063,0
4099_1277065,4
4099_1277066,5
4099_1277068,3
4099_1277069,4
4099_1277070,0
4099_1277072,3
4099_1277074,5
4099_1277075,2
4099_1277076,4
4099_1277078,0
4099_1277079,5
4099_1277080,7
4099_1277082,0
4099_1277083,4
4099_1277084,4
4099_1277086,4
4099_1277087,4
4099_1277088,6
4099_1277089,4
4099_1277090,2
4099_1277091,4
4099_1277092,7
4099_1277093,4
4099_1277094,1
4099_1277095,4
4099_1277096,3
4099_1277097,3
4099_1277098,3
4099_1277099,4
4099_1277100,6
4099_1277101,0
4099_1277102,5
4099_1277103,2
4099_1277105,4
4099_1277106,2
4099_1277107,4
4099_1277108,7
4099_1277109,5
4099_1277110,4
4099_1277111,4
4099_1277112,3
4099_1277113,7
4099_1277114,5
4099_1277115,0
4099_1277116,7
4099_1277117,2
4099_1277118,0
4099_1277119,1
4099_1277122,2
4099_1277123,4
4099_1277124,0
4099_1277125,4
4099_1277126,4
4099_1277127,4
4099_1277128,4
4099_1277129,0
4099_1277130,3
4099_1277131,7
4099_1277132,0
4099_1277133,0
4099_1277135,0
4099_1277137,4
4099_1277138,4
4099_1277139,5
4099_1277140,4
4099_1277141,0
4099_1277143,0
4099_1277145,4
4099_1277146,1
4099_1277147,4
4099_1277148,0
4099_1277149,4
4099_1277151,4
4099_1277152,2
4099_1277153,4
4099_1277154,4
4099_1277155,0
4099_1277157,0
4099_1277158,7
4099_1277159,4
4099_1277160,0
4099_1277161,0
4099_1277162,5
4099_1277163,3
4099_1277164,5
4099_1277165,4
4099_1277166,0
4099_1277168,3
4099_1277169,5
4099_1277170,2
4099_1277171,2
4099_1277172,4
4099_1277173,1
4099_1277174,4
4099_1277175,5
4099_1277176,4
4099_1277177,4
4099_1277178,6
4099_1277180,4
4099_1277181,7
4099_1277182,4
4099_1277183,3
4099_1277184,4
4099_1277185,0
4099_1277186,0
4099_1277187,6
4099_1277188,6
4099_1277193,4
4099_1277194,5
4099_1277197,4
4099_1277198,4
4099_1277201,7
4099_1277202,4
4099_1277203,6
4099_1277209,0
4099_1277210,4
4099_1277211,0
4099_1277212,0
4099_1277219,0
4099_1277222,0
4099_1277223,3
4099_1277225,4
4099_1277226,0
4099_1277228,2
4099_1277229,4
4099_1277231,4
4099_1277232,0
4099_1277235,0
4099_1277238,3
4099_1277239,0
4099_1277240,4
4099_1277242,0
4099_1277244,4
4099_1277245,0
4099_1277246,0
4099_1277247,0
4099_1277251,4
4099_1277253,4
4099_1277256,0
4099_1277257,0
4099_1277258,0
4099_1277260,0
4099_1277261,4
4099_1277262,0
4099_1277263,1
4099_1277264,0
4099_1277266,6
4099_1277268,0
4099_1277272,0
4099_1277273,4
4099_1277275,4
4099_1277276,6
4099_1277279,0
4099_1277284,4
4099_1277286,6
4099_1277288,0
4099_1277290,7
4099_1277291,7
4099_1277293,6
4099_1277294,7
4099_1277295,6
4099_1277297,0
4099_1277298,1
4099_1277300,0
4099_1277301,0
4099_1277302,0
4099_1277303,0
4099_1277306,4
4099_1277307,0
4099_1277309,4
4099_1277310,0
4099_1277312,0
4099_1277313,0
4099_1277315,0
4099_1277317,0
4099_1277318,4
4099_1277319,0
4099_1277320,0
4099_1277321,4
4099_1277322,6
4099_1277323,6
4099_1277324,0
4099_1277325,0
4099_1277327,0
4099_1277328,5
4099_1277329,6
4099_1277330,0
4099_1277331,4
4099_1277333,4
4099_1277334,4
4099_1277335,4
4099_1277336,4
4099_1277337,6
4099_1277338,4
4099_1277339,3
4099_1277342,0
4099_1277343,4
4099_1277345,4
4099_1277347,4
4099_1277349,4
4099_1277351,4
4099_1277352,0
4099_1277353,0
4099_1277355,6
4099_1277356,0
4099_1277359,6
4099_1277362,0
4099_1277363,6
4099_1277364,0
4099_1277365,0
4099_1277367,6
4099_1277368,3
4099_1277369,4
4099_1277371,0
4099_1277373,6
4099_1277374,0
4099_1277378,4
4099_1277379,0
4099_1277382,4
4099_1277384,0
4099_1277385,0
4099_1277386,1
4099_1277387,0
4099_1277388,0
4099_1277389,4
4099_1277390,4
4099_1277392,6
4099_1277393,4
4099_1277394,6
4099_1277396,4
4099_1277398,0
4099_1277399,0
4099_1277400,5
4099_1277401,0
4099_1277404,3
4099_1277405,4
4099_1277406,0
4099_1277408,0
4099_1277409,4
4099_1277410,7
4099_1277411,4
4099_1277412,6
4099_1277413,2
4099_1277414,0
4099_1277415,0
4099_1277418,5
4099_1277419,4
4099_1277420,4
4099_1277421,4
4099_1277422,4
4099_1277423,4
4099_1277424,3
4099_1277425,6
4099_1277426,6
4099_1277427,0
4099_1277428,0
4099_1277429,0
4099_1277431,7
4099_1277432,2
4099_1277434,0
4099_1277435,0
4099_1277438,4
4099_1277442,0
4099_1277443,4
4099_1277445,5
4099_1277447,4
4099_1277449,6
4099_1277450,5
4099_1277451,4
4099_1277453,1
4099_1277455,4
4099_1277456,3
4099_1277458,0
4099_1277459,1
4099_1277460,1
4099_1277461,4
4099_1277463,0
4099_1277464,4
4099_1277465,5
4099_1277466,0
4099_1277467,1
4099_1277468,0
4099_1277469,0
4099_1277470,4
4099_1277471,4
4099_1277472,4
4099_1277473,5
4099_1277474,0
4099_1277475,4
4099_1277476,0
4099_1277477,4
4099_1277478,5
4099_1277479,4
4099_1277480,0
4099_1277481,4
4099_1277483,4
4099_1277484,6
4099_1277486,1
4099_1277487,1
4099_1277488,3
4099_1277489,0
4099_1277490,4
4099_1277494,0
4099_1277495,4
4099_1277496,4
4099_1277498,6
4099_1277499,0
4099_1277500,4
4099_1277501,4
4099_1277503,0
4099_1277504,6
4099_1277506,4
4099_1277507,0
4099_1277508,5
4099_1277510,3
4099_1277511,0
4099_1277512,3
4099_1277513,0
4099_1277514,3
4099_1277517,0
4099_1277518,3
4099_1277519,0
4099_1277520,4
4099_1277522,1
4099_1277523,4
4099_1277524,0
4099_1277525,4
4099_1277526,5
4099_1277527,4
4099_1277528,0
4099_1277529,0
4099_1277530,4
4099_1277531,4
